updateDate,symbol,code,code_name,industry,industryClassification
2026-06-22,SZ300270,sz.300270,中威电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300271,sz.300271,华宇软件,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300272,sz.300272,开能健康,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300273,sz.300273,和佳退,,证监会行业分类
2026-06-22,SZ300274,sz.300274,阳光电源,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300275,sz.300275,梅安森,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300276,sz.300276,三丰智能,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300277,sz.300277,汽轮科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300278,sz.300278,华昌达,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300279,sz.300279,和晶科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300280,sz.300280,紫天退,,证监会行业分类
2026-06-22,SZ300281,sz.300281,金明精机,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300282,sz.300282,三盛退,,证监会行业分类
2026-06-22,SZ300283,sz.300283,温州宏丰,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300284,sz.300284,苏交科,M74专业技术服务业,证监会行业分类
2026-06-22,SZ300285,sz.300285,国瓷材料,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300286,sz.300286,安科瑞,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300287,sz.300287,飞利信,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300288,sz.300288,朗玛信息,I63电信、广播电视和卫星传输服务,证监会行业分类
2026-06-22,SZ300289,sz.300289,利德曼,C27医药制造业,证监会行业分类
2026-06-22,SZ300290,sz.300290,荣科科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300291,sz.300291,百纳千成,R87广播、电视、电影和录音制作业,证监会行业分类
2026-06-22,SZ300292,sz.300292,吴通控股,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300293,sz.300293,蓝英装备,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300294,sz.300294,博雅生物,C27医药制造业,证监会行业分类
2026-06-22,SZ300295,sz.300295,*ST三六五,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ300296,sz.300296,利亚德,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300297,sz.300297,蓝盾退,,证监会行业分类
2026-06-22,SZ300298,sz.300298,三诺生物,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300299,sz.300299,富春股份,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ300300,sz.300300,海峡创新,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300301,sz.300301,ST长方,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300302,sz.300302,同有科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300303,sz.300303,聚飞光电,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300304,sz.300304,云意电气,C36汽车制造业,证监会行业分类
2026-06-22,SZ300305,sz.300305,裕兴股份,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ300306,sz.300306,远方信息,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300307,sz.300307,慈星股份,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300308,sz.300308,中际旭创,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300309,sz.300309,吉艾退,,证监会行业分类
2026-06-22,SZ300310,sz.300310,宜通世纪,I63电信、广播电视和卫星传输服务,证监会行业分类
2026-06-22,SZ300311,sz.300311,ST任子行,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300312,sz.300312,邦讯退,,证监会行业分类
2026-06-22,SZ300313,sz.300313,天山生物,A03畜牧业,证监会行业分类
2026-06-22,SZ300314,sz.300314,戴维医疗,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300315,sz.300315,掌趣科技,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ300316,sz.300316,晶盛机电,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300317,sz.300317,珈伟新能,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300318,sz.300318,博晖创新,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300319,sz.300319,麦捷科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300320,sz.300320,海达股份,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ300321,sz.300321,同大股份,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ300322,sz.300322,硕贝德,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300323,sz.300323,华灿光电,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300324,sz.300324,旋极信息,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300325,sz.300325,德威退,,证监会行业分类
2026-06-22,SZ300326,sz.300326,ST凯利,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300327,sz.300327,中颖电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300328,sz.300328,宜安科技,C33金属制品业,证监会行业分类
2026-06-22,SZ300329,sz.300329,海伦钢琴,C24文教、工美、体育和娱乐用品制造业,证监会行业分类
2026-06-22,SZ300330,sz.300330,计通退,,证监会行业分类
2026-06-22,SZ300331,sz.300331,苏大维格,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300332,sz.300332,天壕能源,D45燃气生产和供应业,证监会行业分类
2026-06-22,SZ300333,sz.300333,兆日科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300334,sz.300334,津膜科技,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300335,sz.300335,迪森股份,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ300336,sz.300336,新文退,,证监会行业分类
2026-06-22,SZ300337,sz.300337,银邦股份,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ300338,sz.300338,*ST开元,P83教育,证监会行业分类
2026-06-22,SZ300339,sz.300339,润和软件,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300340,sz.300340,科恒股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300341,sz.300341,麦克奥迪,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300342,sz.300342,天银机电,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300343,sz.300343,联创股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300344,sz.300344,立方退,,证监会行业分类
2026-06-22,SZ300345,sz.300345,华民股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300346,sz.300346,南大光电,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300347,sz.300347,泰格医药,M73研究和试验发展,证监会行业分类
2026-06-22,SZ300348,sz.300348,长亮科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300349,sz.300349,金卡智能,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300350,sz.300350,华鹏飞,G58多式联运和运输代理业,证监会行业分类
2026-06-22,SZ300351,sz.300351,永贵电器,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300352,sz.300352,ST信源,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300353,sz.300353,东土科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300354,sz.300354,东华测试,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300355,sz.300355,蒙草生态,N77生态保护和环境治理业,证监会行业分类
2026-06-22,SZ300356,sz.300356,光一退,,证监会行业分类
2026-06-22,SZ300357,sz.300357,我武生物,C27医药制造业,证监会行业分类
2026-06-22,SZ300358,sz.300358,楚天科技,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300359,sz.300359,全通教育,P83教育,证监会行业分类
2026-06-22,SZ300360,sz.300360,炬华科技,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300362,sz.300362,天翔退,,证监会行业分类
2026-06-22,SZ300363,sz.300363,博腾股份,C27医药制造业,证监会行业分类
2026-06-22,SZ300364,sz.300364,中文在线,R86新闻和出版业,证监会行业分类
2026-06-22,SZ300365,sz.300365,恒华科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300366,sz.300366,ST创意,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300367,sz.300367,网力退,,证监会行业分类
2026-06-22,SZ300368,sz.300368,汇金股份,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300369,sz.300369,绿盟科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300370,sz.300370,安控科技,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300371,sz.300371,汇中股份,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300372,sz.300372,欣泰退,,证监会行业分类
2026-06-22,SZ300373,sz.300373,扬杰科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300374,sz.300374,中铁装配,C30非金属矿物制品业,证监会行业分类
2026-06-22,SZ300375,sz.300375,鹏翎股份,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ300376,sz.300376,易事特,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300377,sz.300377,赢时胜,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300378,sz.300378,鼎捷数智,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300379,sz.300379,东通退,,证监会行业分类
2026-06-22,SZ300380,sz.300380,安硕信息,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300381,sz.300381,溢多利,C27医药制造业,证监会行业分类
2026-06-22,SZ300382,sz.300382,斯莱克,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300383,sz.300383,光环新网,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300384,sz.300384,三联虹普,M74专业技术服务业,证监会行业分类
2026-06-22,SZ300385,sz.300385,ST雪浪,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300386,sz.300386,飞天诚信,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300387,sz.300387,富邦科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300388,sz.300388,节能国祯,N77生态保护和环境治理业,证监会行业分类
2026-06-22,SZ300389,sz.300389,艾比森,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300390,sz.300390,天华新能,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300391,sz.300391,长药退,,证监会行业分类
2026-06-22,SZ300392,sz.300392,腾信退,,证监会行业分类
2026-06-22,SZ300393,sz.300393,中来股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300394,sz.300394,天孚通信,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300395,sz.300395,菲利华,C30非金属矿物制品业,证监会行业分类
2026-06-22,SZ300396,sz.300396,ST迪瑞,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300397,sz.300397,天和防务,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300398,sz.300398,飞凯材料,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300399,sz.300399,天利科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300400,sz.300400,劲拓股份,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300401,sz.300401,花园生物,C27医药制造业,证监会行业分类
2026-06-22,SZ300402,sz.300402,宝色股份,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300403,sz.300403,汉宇集团,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300404,sz.300404,博济医药,M73研究和试验发展,证监会行业分类
2026-06-22,SZ300405,sz.300405,科隆股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300406,sz.300406,九强生物,C27医药制造业,证监会行业分类
2026-06-22,SZ300407,sz.300407,凯发电气,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SZ300408,sz.300408,三环集团,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300409,sz.300409,道氏技术,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300410,sz.300410,正业科技,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300411,sz.300411,金盾股份,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300412,sz.300412,迦南科技,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300413,sz.300413,芒果超媒,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ300414,sz.300414,中光防雷,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300415,sz.300415,伊之密,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300416,sz.300416,苏试试验,M74专业技术服务业,证监会行业分类
2026-06-22,SZ300417,sz.300417,南华仪器,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300418,sz.300418,昆仑万维,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ300419,sz.300419,ST浩丰,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300420,sz.300420,五洋自控,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300421,sz.300421,力星股份,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300422,sz.300422,博世科,N77生态保护和环境治理业,证监会行业分类
2026-06-22,SZ300423,sz.300423,昇辉科技,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300424,sz.300424,航新科技,C43金属制品、机械和设备修理业,证监会行业分类
2026-06-22,SZ300425,sz.300425,中建环能,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300426,sz.300426,华智数媒,R87广播、电视、电影和录音制作业,证监会行业分类
2026-06-22,SZ300427,sz.300427,红相股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300428,sz.300428,立中集团,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ300429,sz.300429,强力新材,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300430,sz.300430,*ST益通,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300431,sz.300431,暴风退,,证监会行业分类
2026-06-22,SZ300432,sz.300432,富临精工,C36汽车制造业,证监会行业分类
2026-06-22,SZ300433,sz.300433,蓝思科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300434,sz.300434,金石亚药,C27医药制造业,证监会行业分类
2026-06-22,SZ300435,sz.300435,中泰股份,D45燃气生产和供应业,证监会行业分类
2026-06-22,SZ300436,sz.300436,广生堂,C27医药制造业,证监会行业分类
2026-06-22,SZ300437,sz.300437,清水源,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300438,sz.300438,鹏辉能源,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300439,sz.300439,美康生物,C27医药制造业,证监会行业分类
2026-06-22,SZ300440,sz.300440,运达科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300441,sz.300441,鲍斯股份,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300442,sz.300442,润泽科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300443,sz.300443,金雷股份,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300444,sz.300444,双杰电气,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300445,sz.300445,康斯特,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300446,sz.300446,航天智造,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300447,sz.300447,全信股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300448,sz.300448,浩云科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300449,sz.300449,汉邦高科,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300450,sz.300450,先导智能,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300451,sz.300451,创业慧康,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300452,sz.300452,山河药辅,C27医药制造业,证监会行业分类
2026-06-22,SZ300453,sz.300453,三鑫医疗,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300454,sz.300454,深信服,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300455,sz.300455,航天智装,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300456,sz.300456,赛微电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300457,sz.300457,赢合科技,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300458,sz.300458,全志科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300459,sz.300459,汤姆猫,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ300460,sz.300460,ST惠伦,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300461,sz.300461,田中精机,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300462,sz.300462,ST华铭,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300463,sz.300463,迈克生物,C27医药制造业,证监会行业分类
2026-06-22,SZ300464,sz.300464,星徽股份,F52零售业,证监会行业分类
2026-06-22,SZ300465,sz.300465,高伟达,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300466,sz.300466,赛摩智能,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300467,sz.300467,迅游科技,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ300468,sz.300468,四方精创,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300469,sz.300469,信息发展,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300470,sz.300470,中密控股,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300471,sz.300471,厚普股份,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300472,sz.300472,*ST新元,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300473,sz.300473,德尔股份,C36汽车制造业,证监会行业分类
2026-06-22,SZ300474,sz.300474,景嘉微,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300475,sz.300475,香农芯创,F51批发业,证监会行业分类
2026-06-22,SZ300476,sz.300476,胜宏科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300477,sz.300477,ST合纵,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300478,sz.300478,杭州高新,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ300479,sz.300479,神思电子,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300480,sz.300480,光力科技,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300481,sz.300481,濮阳惠成,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300482,sz.300482,万孚生物,C27医药制造业,证监会行业分类
2026-06-22,SZ300483,sz.300483,首华燃气,B07石油和天然气开采业,证监会行业分类
2026-06-22,SZ300484,sz.300484,蓝海华腾,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300485,sz.300485,赛升药业,C27医药制造业,证监会行业分类
2026-06-22,SZ300486,sz.300486,东杰智能,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300487,sz.300487,蓝晓科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300488,sz.300488,恒锋工具,C33金属制品业,证监会行业分类
2026-06-22,SZ300489,sz.300489,光智科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300490,sz.300490,华自科技,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300491,sz.300491,通合科技,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300492,sz.300492,华图山鼎,P83教育,证监会行业分类
2026-06-22,SZ300493,sz.300493,润欣科技,F51批发业,证监会行业分类
2026-06-22,SZ300494,sz.300494,盛天网络,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ300495,sz.300495,*ST美尚,,证监会行业分类
2026-06-22,SZ300496,sz.300496,中科创达,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300497,sz.300497,富祥股份,C27医药制造业,证监会行业分类
2026-06-22,SZ300498,sz.300498,温氏股份,A03畜牧业,证监会行业分类
2026-06-22,SZ300499,sz.300499,高澜股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300500,sz.300500,启迪设计,M74专业技术服务业,证监会行业分类
2026-06-22,SZ300501,sz.300501,海顺新材,C27医药制造业,证监会行业分类
2026-06-22,SZ300502,sz.300502,新易盛,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300503,sz.300503,昊志机电,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300504,sz.300504,天邑股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300505,sz.300505,川金诺,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300506,sz.300506,名家汇,E50建筑装饰、装修和其他建筑业,证监会行业分类
2026-06-22,SZ300507,sz.300507,苏奥传感,C36汽车制造业,证监会行业分类
2026-06-22,SZ300508,sz.300508,维宏股份,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300509,sz.300509,新美星,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300510,sz.300510,金冠股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300511,sz.300511,雪榕生物,A01农业,证监会行业分类
2026-06-22,SZ300512,sz.300512,中亚股份,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300513,sz.300513,恒实科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300514,sz.300514,友讯达,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300515,sz.300515,三德科技,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300516,sz.300516,久之洋,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300517,sz.300517,海波重科,E48土木工程建筑业,证监会行业分类
2026-06-22,SZ300518,sz.300518,新迅达,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ300519,sz.300519,新光药业,C27医药制造业,证监会行业分类
2026-06-22,SZ300520,sz.300520,科大国创,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300521,sz.300521,爱司凯,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300522,sz.300522,世名科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300523,sz.300523,辰安科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300525,sz.300525,博思软件,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300526,sz.300526,中潜退,,证监会行业分类
2026-06-22,SZ300527,sz.300527,ST应急,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300528,sz.300528,幸福蓝海,R87广播、电视、电影和录音制作业,证监会行业分类
2026-06-22,SZ300529,sz.300529,健帆生物,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300530,sz.300530,领湃科技,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300531,sz.300531,优博讯,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300532,sz.300532,今天国际,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300533,sz.300533,冰川网络,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ300534,sz.300534,陇神戎发,C27医药制造业,证监会行业分类
2026-06-22,SZ300535,sz.300535,达威股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300536,sz.300536,农尚环境,E48土木工程建筑业,证监会行业分类
2026-06-22,SZ300537,sz.300537,广信材料,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300538,sz.300538,同益股份,F51批发业,证监会行业分类
2026-06-22,SZ300539,sz.300539,横河精密,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ300540,sz.300540,蜀道装备,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300541,sz.300541,先进数通,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300542,sz.300542,新晨科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300543,sz.300543,朗科智能,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300545,sz.300545,联得装备,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300546,sz.300546,雄帝科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300547,sz.300547,川环科技,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ300548,sz.300548,长芯博创,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300549,sz.300549,优德精密,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300550,sz.300550,和仁科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300551,sz.300551,古鳌科技,C34通用设备制造业,证监会行业分类
2026-06-22,SZ300552,sz.300552,万集科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300553,sz.300553,集智股份,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300554,sz.300554,三超新材,C30非金属矿物制品业,证监会行业分类
2026-06-22,SZ300555,sz.300555,ST路通,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300556,sz.300556,丝路视觉,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300557,sz.300557,理工光科,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300558,sz.300558,贝达药业,C27医药制造业,证监会行业分类
2026-06-22,SZ300559,sz.300559,佳发教育,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300560,sz.300560,中富通,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300561,sz.300561,汇金科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300562,sz.300562,乐心医疗,C35专用设备制造业,证监会行业分类
2026-06-22,SZ300563,sz.300563,神宇股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300564,sz.300564,筑博设计,M74专业技术服务业,证监会行业分类
2026-06-22,SZ300565,sz.300565,科信技术,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300566,sz.300566,激智科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300567,sz.300567,精测电子,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300568,sz.300568,星源材质,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300569,sz.300569,天能重工,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ300570,sz.300570,太辰光,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300571,sz.300571,平治信息,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300572,sz.300572,安车检测,C40仪器仪表制造业,证监会行业分类
2026-06-22,SZ300573,sz.300573,兴齐眼药,C27医药制造业,证监会行业分类
2026-06-22,SZ300575,sz.300575,中旗股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ300576,sz.300576,容大感光,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300577,sz.300577,开润股份,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类
2026-06-22,SZ300578,sz.300578,会畅科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300579,sz.300579,数字认证,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ300580,sz.300580,贝斯特,C36汽车制造业,证监会行业分类
2026-06-22,SZ300581,sz.300581,晨曦航空,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300582,sz.300582,英飞特,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ300583,sz.300583,赛托生物,C27医药制造业,证监会行业分类
2026-06-22,SZ300584,sz.300584,海辰药业,C27医药制造业,证监会行业分类
